Neighborhood,Neighborhood_lat,Neighborhood_long,Venue,Category,Venue_lat,Venue_long
Don Mills,43.7258997,-79.340923,Asian Legend,Dim Sum Restaurant,43.7265905030894,-79.34218786843495
Don Mills,43.7258997,-79.340923,Harvey's,Restaurant,43.726602588537574,-79.34103479447748
Don Mills,43.7258997,-79.340923,GoodLife Fitness North York Don Mills and Eglinton,Gym,43.722704,-79.337508
Don Mills,43.7258997,-79.340923,The Beer Store,Beer Store,43.7227042,-79.3375083
Don Mills,43.7258997,-79.340923,Subway,Sandwich Place,43.72432189860479,-79.33685838010095
Don Mills,43.7258997,-79.340923,Pho 88 發發餐廳,Asian Restaurant,43.72664201962024,-79.3423446449432
Don Mills,43.7258997,-79.340923,Congee Star 帝王名粥,Chinese Restaurant,43.72658622416194,-79.34183343111253
Don Mills,43.7258997,-79.340923,Delimark Cafe,Coffee Shop,43.72753609649164,-79.33954737355866
Don Mills,43.7258997,-79.340923,Barber Greene Square,Shopping Mall,43.72765419328632,-79.3408102071437
Don Mills,43.7258997,-79.340923,Bento Sushi,Sushi Restaurant,43.7222654378451,-79.33763065552684
Woodbine Heights,43.6953439,-79.3183887,East York Memorial Arena,Skating Rink,43.69722441688202,-79.31539709142582
Woodbine Heights,43.6953439,-79.3183887,East York Curling Club,Curling Ice,43.69682672948465,-79.31365836861947
Woodbine Heights,43.6953439,-79.3183887,The Beer Store,Beer Store,43.6937312,-79.3167591
Woodbine Heights,43.6953439,-79.3183887,TTC Stop #8913,Bus Stop,43.696486436579704,-79.31757688522339
Woodbine Heights,43.6953439,-79.3183887,Stan Wadlow Park,Park,43.697835820584395,-79.31430328766514
Woodbine Heights,43.6953439,-79.3183887,East York Memorial Arena,Athletics & Sports,43.697623791570656,-79.31514515513003
St. James Town,43.6514939,-79.3754179,Fahrenheit Coffee,Coffee Shop,43.65238358726612,-79.37271903848271
St. James Town,43.6514939,-79.3754179,Gyu-Kaku Japanese BBQ,Japanese Restaurant,43.651422275497914,-79.37504693687086
St. James Town,43.6514939,-79.3754179,Crepe TO,Creperie,43.650063279511016,-79.37458664523871
St. James Town,43.6514939,-79.3754179,GEORGE Restaurant,Restaurant,43.65334645635036,-79.3744449051126
St. James Town,43.6514939,-79.3754179,Mystic Muffin,Middle Eastern Restaurant,43.652483550499326,-79.37265472845176
St. James Town,43.6514939,-79.3754179,Terroni,Italian Restaurant,43.650927,-79.375602
St. James Town,43.6514939,-79.3754179,Hogtown Smoke,Food Truck,43.64928693557788,-79.37468932637938
St. James Town,43.6514939,-79.3754179,Aveda Institute Toronto,Cosmetics Shop,43.65009640955562,-79.37362952211767
St. James Town,43.6514939,-79.3754179,Versus Coffee,Coffee Shop,43.65121343781903,-79.37523564828548
St. James Town,43.6514939,-79.3754179,GoodLife Fitness Toronto 137 Yonge Street,Gym,43.651242,-79.378068
St. James Town,43.6514939,-79.3754179,Hawthorne Food and Drink,Gastropub,43.652270129568336,-79.37631758327606
St. James Town,43.6514939,-79.3754179,Triple A Bar (AAA),BBQ Joint,43.65165840099557,-79.3727201723461
St. James Town,43.6514939,-79.3754179,Pearl Diver,Gastropub,43.651481290733734,-79.37359954211877
St. James Town,43.6514939,-79.3754179,Beerbistro,Gastropub,43.64941904378835,-79.37723726034164
St. James Town,43.6514939,-79.3754179,Richmond Station,American Restaurant,43.65156872562108,-79.37926594000328
St. James Town,43.6514939,-79.3754179,The Omni King Edward Hotel,Hotel,43.64919051601911,-79.37600612640387
St. James Town,43.6514939,-79.3754179,Elgin And Winter Garden Theatres,Theater,43.653393796019586,-79.3785073962175
St. James Town,43.6514939,-79.3754179,Dineen Coffee,Café,43.650497,-79.378765
St. James Town,43.6514939,-79.3754179,The George Street Diner,Diner,43.65297,-79.371467
St. James Town,43.6514939,-79.3754179,The Chase,New American Restaurant,43.650951982093595,-79.37942201983014
St. James Town,43.6514939,-79.3754179,The Poet Cafe,Café,43.65063683072023,-79.37127573699792
St. James Town,43.6514939,-79.3754179,St. Lawrence Market Plaza,Art Gallery,43.64916860422451,-79.37232987433548
St. James Town,43.6514939,-79.3754179,St. Lawrence Market (South Building),Farmers Market,43.64874320223593,-79.37159697627527
St. James Town,43.6514939,-79.3754179,St. Lawrence Market (North Building),Farmers Market,43.64879290161719,-79.37194535820687
St. James Town,43.6514939,-79.3754179,Sukhothai,Thai Restaurant,43.64848710249909,-79.37454735245633
St. James Town,43.6514939,-79.3754179,D.W. Alexander,Cocktail Bar,43.64833304339161,-79.3738261420116
St. James Town,43.6514939,-79.3754179,The Reservoir Lounge,Jazz Club,43.64851659851552,-79.37455623391588
St. James Town,43.6514939,-79.3754179,Café Plenty,Café,43.6491179354577,-79.37831288380438
St. James Town,43.6514939,-79.3754179,Imagine Cinemas Market Square,Movie Theater,43.64964574271603,-79.37244562498488
St. James Town,43.6514939,-79.3754179,Fresh On Front,Vegetarian / Vegan Restaurant,43.64781466405137,-79.3744527618627
St. James Town,43.6514939,-79.3754179,HomeSense,Furniture / Home Store,43.6531486,-79.3794184
St. James Town,43.6514939,-79.3754179,St. James Park,Park,43.6504248002309,-79.3723109702051
St. James Town,43.6514939,-79.3754179,Everyday Gourmet (Teas & Coffees),Coffee Shop,43.64875714757637,-79.37164539765817
St. James Town,43.6514939,-79.3754179,Berczy Park,Park,43.64804835388851,-79.3751722909452
St. James Town,43.6514939,-79.3754179,Garrison Bespoke,Tailor Shop,43.648102,-79.376334
St. James Town,43.6514939,-79.3754179,Mos Mos Coffee,Café,43.64815919753501,-79.37874450467258
St. James Town,43.6514939,-79.3754179,Dog Fountain,Fountain,43.64799795147863,-79.37536096948996
St. James Town,43.6514939,-79.3754179,Stonemill Bread,Bakery,43.648668221542096,-79.37160962302049
St. James Town,43.6514939,-79.3754179,Bulk Barn,Grocery Store,43.64999368528393,-79.37009943145777
St. James Town,43.6514939,-79.3754179,LUSH,Cosmetics Shop,43.653557,-79.3804
St. James Town,43.6514939,-79.3754179,Buster's Sea Cove,Seafood Restaurant,43.6484950904393,-79.37146231793892
St. James Town,43.6514939,-79.3754179,Indigo,Bookstore,43.65351471121164,-79.38069591056922
St. James Town,43.6514939,-79.3754179,Crepe It Up!,Creperie,43.64873614340388,-79.37162306748482
St. James Town,43.6514939,-79.3754179,Market Street Catch,Seafood Restaurant,43.64850142396483,-79.3718080237409
St. James Town,43.6514939,-79.3754179,Seafront Fish Market,Fish Market,43.6484785341064,-79.37148942972523
St. James Town,43.6514939,-79.3754179,Hudson's Bay,Department Store,43.652039815876805,-79.38039146122816
St. James Town,43.6514939,-79.3754179,Schnitzel Queen,German Restaurant,43.65423906004429,-79.37053284604036
St. James Town,43.6514939,-79.3754179,Apple Eaton Centre,Electronics Store,43.6528318,-79.3805553
St. James Town,43.6514939,-79.3754179,Loaded Pierogi,Comfort Food Restaurant,43.647965,-79.373427
St. James Town,43.6514939,-79.3754179,The Gabardine,American Restaurant,43.65098801064232,-79.38122513218154
St. James Town,43.6514939,-79.3754179,Biff's Bistro,French Restaurant,43.647084825125084,-79.37634231908494
St. James Town,43.6514939,-79.3754179,John Allans,Salon / Barbershop,43.651446635211904,-79.38135389611388
St. James Town,43.6514939,-79.3754179,Bannock,Restaurant,43.652101173138405,-79.38117828399939
St. James Town,43.6514939,-79.3754179,Rexall,Pharmacy,43.648182,-79.37387
St. James Town,43.6514939,-79.3754179,Uno Mustachio,Sandwich Place,43.64870228575232,-79.37154020203815
St. James Town,43.6514939,-79.3754179,Victoria's Secret PINK,Lingerie Store,43.65335746417248,-79.3806734813237
St. James Town,43.6514939,-79.3754179,Goose Island Brewhouse,Beer Bar,43.64732926809359,-79.37354117631912
St. James Town,43.6514939,-79.3754179,Victoria's Secret,Lingerie Store,43.65320588119187,-79.38052200729167
St. James Town,43.6514939,-79.3754179,Sweet Lulu,Asian Restaurant,43.65055650489936,-79.38117543224395
St. James Town,43.6514939,-79.3754179,lululemon athletica,Clothing Store,43.6532862,-79.3807642
St. James Town,43.6514939,-79.3754179,The National Club,Wine Bar,43.64934259283233,-79.3805735731846
St. James Town,43.6514939,-79.3754179,Over Easy,Breakfast Spot,43.64807704204346,-79.37759871575396
St. James Town,43.6514939,-79.3754179,Mercatto,Italian Restaurant,43.6502431921682,-79.38081989149896
St. James Town,43.6514939,-79.3754179,CC Lounge,Cocktail Bar,43.64791735425827,-79.37451991085871
St. James Town,43.6514939,-79.3754179,Abercrombie & Fitch,Clothing Store,43.65291548392747,-79.38049525090148
St. James Town,43.6514939,-79.3754179,Power Up Game Bar,Cocktail Bar,43.64827231186451,-79.37506275669105
St. James Town,43.6514939,-79.3754179,Winners,Department Store,43.6477479,-79.3745508
St. James Town,43.6514939,-79.3754179,Jump,American Restaurant,43.64814738516352,-79.37875242540652
St. James Town,43.6514939,-79.3754179,Aroma Espresso Bar,Coffee Shop,43.648224,-79.376352
St. James Town,43.6514939,-79.3754179,Irish Embassy,Irish Pub,43.647918499361516,-79.37727345157903
St. James Town,43.6514939,-79.3754179,Berber SOCIAL,Moroccan Restaurant,43.648113752405834,-79.37404622657372
St. James Town,43.6514939,-79.3754179,East Thirty-Six,Bistro,43.648409,-79.375017
St. James Town,43.6514939,-79.3754179,The Sultan's Tent and Cafe Moroc,Moroccan Restaurant,43.647927833506316,-79.37434095390434
St. James Town,43.6514939,-79.3754179,Tim Hortons,Coffee Shop,43.64795486604762,-79.37383309017605
St. James Town,43.6514939,-79.3754179,Z-Teca Gourmet Burritos,Burrito Place,43.6480141803431,-79.37911924716222
St. James Town,43.6514939,-79.3754179,Bier Markt Esplanade,Belgian Restaurant,43.64723602476138,-79.37389161769812
St. James Town,43.6514939,-79.3754179,Bluma Appel Theatre,Performing Arts Venue,43.64794690558408,-79.37551930085121
St. James Town,43.6514939,-79.3754179,Hotel Victoria,Hotel,43.64808421544407,-79.37758193835406
St. James Town,43.6514939,-79.3754179,Wynn Fitness,Gym,43.64800921903539,-79.37371982834746
St. James Town,43.6514939,-79.3754179,The Place,Café,43.647851,-79.373766
Humewood-Cedarvale,43.6937813,-79.4281914,Cedarvale Park,Field,43.692534923091934,-79.42870527613704
Humewood-Cedarvale,43.6937813,-79.4281914,Cedarvale Ravine,Trail,43.690188230007266,-79.42610580222994
Humewood-Cedarvale,43.6937813,-79.4281914,Phil White Arena,Hockey Arena,43.69130271699826,-79.43176051142332
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.5772008,LCBO,Liquor Store,43.642098691959625,-79.5765915607928
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.5772008,Starbucks,Coffee Shop,43.641312,-79.576924
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.5772008,The Beer Store,Beer Store,43.6413126,-79.5769248
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.5772008,Shoppers Drug Mart,Pharmacy,43.641312,-79.576924
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.5772008,Pizza Hut,Pizza Place,43.641545505897206,-79.57631119687214
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.5772008,Cafe Sympatico,Café,43.641820470953256,-79.57672066335874
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.5772008,Burnhamthorpe Mall,Shopping Plaza,43.64174083240465,-79.57689075245096
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.5772008,Pet Valu,Pet Store,43.64166745232465,-79.57704986776474
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.5772008,Bloordale Park,Park,43.64115,-79.578261
"Eringate, Bloordale Gardens, Old Burnhamthorpe, Markland Wood",43.6435152,-79.5772008,Carsbrooke Park,Park,43.647051149316184,-79.57668225610026
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,RBC Royal Bank,Bank,43.76678992471017,-79.19115118872593
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,G & G Electronics,Electronics Store,43.765309,-79.191537
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,Sail Sushi,Restaurant,43.765951,-79.191275
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,Big Bite Burrito,Mexican Restaurant,43.766299084470795,-79.19071980583941
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,Enterprise Rent-A-Car,Rental Car Location,43.7640757,-79.1934057
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,Woburn Medical Centre,Medical Center,43.766631153138455,-79.19228553771973
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,Lawrence Ave E & Kingston Rd,Intersection,43.767704,-79.18949
"Guildwood, Morningside, West Hill",43.7635726,-79.1887115,Eggsmart,Breakfast Spot,43.7678,-79.190466
The Beaches,43.6763574,-79.2930312,Glen Manor Ravine,Trail,43.67682094413784,-79.29394208780985
The Beaches,43.6763574,-79.2930312,The Big Carrot Natural Food Market,Health Food Store,43.678879,-79.297734
The Beaches,43.6763574,-79.2930312,Grover Pub and Grub,Pub,43.679181434941015,-79.29721535878515
The Beaches,43.6763574,-79.2930312,Upper Beaches,Neighborhood,43.68056321147582,-79.2928688743688
Berczy Park,43.6447708,-79.3733064,LCBO,Liquor Store,43.64294379917171,-79.37243989044406
Berczy Park,43.6447708,-79.3733064,The Keg Steakhouse + Bar - Esplanade,Restaurant,43.64671207408793,-79.37476761639118
Berczy Park,43.6447708,-79.3733064,Fresh On Front,Vegetarian / Vegan Restaurant,43.64781466405137,-79.3744527618627
Berczy Park,43.6447708,-79.3733064,Meridian Hall,Concert Hall,43.646292124205594,-79.37602179505662
Berczy Park,43.6447708,-79.3733064,Hockey Hall Of Fame (Hockey Hall of Fame),Museum,43.646974451431056,-79.37732323942681
Berczy Park,43.6447708,-79.3733064,St. Lawrence Market (South Building),Farmers Market,43.64874320223593,-79.37159697627527
Berczy Park,43.6447708,-79.3733064,D.W. Alexander,Cocktail Bar,43.64833304339161,-79.3738261420116
Berczy Park,43.6447708,-79.3733064,St. Lawrence Market (North Building),Farmers Market,43.64879290161719,-79.37194535820687
Berczy Park,43.6447708,-79.3733064,Berczy Park,Park,43.64804835388851,-79.3751722909452
Berczy Park,43.6447708,-79.3733064,Buster's Sea Cove,Seafood Restaurant,43.6484950904393,-79.37146231793892
Berczy Park,43.6447708,-79.3733064,Biff's Bistro,French Restaurant,43.647084825125084,-79.37634231908494
Berczy Park,43.6447708,-79.3733064,Goose Island Brewhouse,Beer Bar,43.64732926809359,-79.37354117631912
Berczy Park,43.6447708,-79.3733064,Dog Fountain,Fountain,43.64799795147863,-79.37536096948996
Berczy Park,43.6447708,-79.3733064,Scotiabank Arena,Basketball Stadium,43.64344617535107,-79.37903988889991
Berczy Park,43.6447708,-79.3733064,Everyday Gourmet (Teas & Coffees),Coffee Shop,43.64875714757637,-79.37164539765817
Berczy Park,43.6447708,-79.3733064,Starbucks,Coffee Shop,43.644489,-79.368639
Berczy Park,43.6447708,-79.3733064,Stonemill Bread,Bakery,43.648668221542096,-79.37160962302049
Berczy Park,43.6447708,-79.3733064,Sukhothai,Thai Restaurant,43.64848710249909,-79.37454735245633
Berczy Park,43.6447708,-79.3733064,Market Street Catch,Seafood Restaurant,43.64850142396483,-79.3718080237409
Berczy Park,43.6447708,-79.3733064,The Reservoir Lounge,Jazz Club,43.64851659851552,-79.37455623391588
Berczy Park,43.6447708,-79.3733064,Seafront Fish Market,Fish Market,43.6484785341064,-79.37148942972523
Berczy Park,43.6447708,-79.3733064,St. Lawrence Market Plaza,Art Gallery,43.64916860422451,-79.37232987433548
Berczy Park,43.6447708,-79.3733064,Loaded Pierogi,Comfort Food Restaurant,43.647965,-79.373427
Berczy Park,43.6447708,-79.3733064,Pravda Vodka Bar,Cocktail Bar,43.64851553067474,-79.37473231149953
Berczy Park,43.6447708,-79.3733064,FARMR Eatery & Catering,Bistro,43.648419863375096,-79.37027379521088
Berczy Park,43.6447708,-79.3733064,Garrison Bespoke,Tailor Shop,43.648102,-79.376334
Berczy Park,43.6447708,-79.3733064,C'est What,Beer Bar,43.64842583928427,-79.37343925237656
Berczy Park,43.6447708,-79.3733064,Balzac's Coffee,Café,43.64845650131932,-79.37178993724407
Berczy Park,43.6447708,-79.3733064,Crepe It Up!,Creperie,43.64873614340388,-79.37162306748482
Berczy Park,43.6447708,-79.3733064,Joe Fresh,Clothing Store,43.644285,-79.369771
Berczy Park,43.6447708,-79.3733064,Carousel Bakery,Bakery,43.6487072781773,-79.37158005127563
Berczy Park,43.6447708,-79.3733064,Scotland Yard Pub,Pub,43.64705292210499,-79.37405970553979
Berczy Park,43.6447708,-79.3733064,Olympic Cheese,Cheese Shop,43.64870154739154,-79.37154069441475
Berczy Park,43.6447708,-79.3733064,Scheffler's Deli,Cheese Shop,43.648643353516086,-79.37153681663685
Berczy Park,43.6447708,-79.3733064,The Works Gourmet Burger Bistro,Restaurant,43.648742,-79.374142
Berczy Park,43.6447708,-79.3733064,Sugar Beach,Beach,43.643379816203485,-79.36744155499679
Berczy Park,43.6447708,-79.3733064,Mos Mos,Coffee Shop,43.64163954520267,-79.3775517786762
Berczy Park,43.6447708,-79.3733064,"The Westin Harbour Castle, Toronto",Hotel,43.64121139206991,-79.37574863433838
Berczy Park,43.6447708,-79.3733064,Shoppers Drug Mart,Pharmacy,43.647141,-79.370898
Berczy Park,43.6447708,-79.3733064,Eggspectation,Breakfast Spot,43.646526,-79.375134
Berczy Park,43.6447708,-79.3733064,Harbour 60 Toronto,Steakhouse,43.64222021431867,-79.37794459004243
Berczy Park,43.6447708,-79.3733064,Anton Kozlik's mustard,Gourmet Shop,43.64875242328643,-79.37148453951065
Berczy Park,43.6447708,-79.3733064,Rexall,Pharmacy,43.648182,-79.37387
Berczy Park,43.6447708,-79.3733064,Chotto Matte,Japanese Restaurant,43.646473,-79.378782
Berczy Park,43.6447708,-79.3733064,St. Urbain Bagel,Bagel Shop,43.64861083503254,-79.37149723554923
Berczy Park,43.6447708,-79.3733064,Loblaws,Grocery Store,43.645427,-79.369789
Berczy Park,43.6447708,-79.3733064,Starbucks,Coffee Shop,43.648738309887705,-79.37251925468443
Berczy Park,43.6447708,-79.3733064,Uno Mustachio,Sandwich Place,43.64870228575232,-79.37154020203815
